organoid_id,Preneurogenic_OV,RPC,RPC_Proliferating1,RPC_Proliferating2,Retina
SAG:CHIR:BMP:SU5402.C6.PLATE4,0.23423423423423423,0.5675675675675675,0.08108108108108109,0.036036036036036036,0.08108108108108109
SAG:CHIR:BMP:SU5402.C7.PLATE4,0.1523809523809524,0.6952380952380952,0.0761904761904762,0.047619047619047616,0.02857142857142857
SAG:CHIR:BMP:SU5402.C8.PLATE4,0.2708333333333333,0.6145833333333334,0.0625,0.041666666666666664,0.010416666666666666
SAG:CHIR:BMP:SU5402.C9.PLATE4,0.13924050632911392,0.7468354430379747,0.0759493670886076,0.0,0.0379746835443038
SAG:CHIR:BMP:SU5402.D1.PLATE4,0.20512820512820512,0.6495726495726496,0.02564102564102564,0.042735042735042736,0.07692307692307693
SAG:CHIR:BMP:SU5402.D10.PLATE4,0.21808510638297873,0.5851063829787234,0.10638297872340426,0.07446808510638298,0.015957446808510637
SAG:CHIR:BMP:SU5402.D11.PLATE4,0.1038961038961039,0.7662337662337663,0.05844155844155844,0.045454545454545456,0.025974025974025976
SAG:CHIR:BMP:SU5402.D12.PLATE4,0.16393442622950818,0.6721311475409836,0.08196721311475409,0.06557377049180328,0.01639344262295082
SAG:CHIR:BMP:SU5402.D2.PLATE4,0.17050691244239632,0.6221198156682027,0.08294930875576037,0.06912442396313365,0.055299539170506916
SAG:CHIR:BMP:SU5402.D5.PLATE4,0.11920529801324503,0.7284768211920529,0.08609271523178808,0.026490066225165563,0.039735099337748346
SAG:CHIR:BMP:SU5402.D6.PLATE4,0.185,0.63,0.085,0.08,0.02
SAG:CHIR:BMP:SU5402.D7.PLATE4,0.2178988326848249,0.5797665369649806,0.06614785992217899,0.07782101167315175,0.058365758754863814
SAG:CHIR:BMP:SU5402.D8.PLATE4,0.1,0.6,0.06666666666666667,0.07777777777777778,0.15555555555555556
SAG:CHIR:BMP:SU5402.D9.PLATE4,0.29411764705882354,0.5294117647058824,0.058823529411764705,0.07352941176470588,0.04411764705882353
SU5402.A1.PLATE2,0.03205128205128205,0.8034188034188035,0.07692307692307693,0.038461538461538464,0.049145299145299144
SU5402.A10.PLATE2,0.05263157894736842,0.7406015037593985,0.08897243107769423,0.047619047619047616,0.07017543859649122
SU5402.A11.PLATE2,0.03937007874015748,0.7322834645669292,0.05905511811023622,0.06692913385826772,0.10236220472440945
SU5402.A12.PLATE2,0.04329896907216495,0.7463917525773196,0.06804123711340206,0.05567010309278351,0.0865979381443299
SU5402.A2.PLATE2,0.043640897755610975,0.7356608478802993,0.0773067331670823,0.059850374064837904,0.08354114713216958
SU5402.A3.PLATE2,0.03428571428571429,0.6828571428571428,0.10857142857142857,0.06,0.11428571428571428
SU5402.A4.PLATE2,0.03284950343773873,0.7501909854851031,0.0718105423987777,0.060351413292589765,0.08479755538579067
SU5402.A5.PLATE2,0.0196078431372549,0.7189542483660131,0.10457516339869281,0.0457516339869281,0.1111111111111111
SU5402.A6.PLATE2,0.06610169491525424,0.688135593220339,0.10677966101694915,0.07966101694915254,0.059322033898305086
SU5402.A7.PLATE2,0.0576271186440678,0.7406779661016949,0.10508474576271186,0.03728813559322034,0.059322033898305086
SU5402.A8.PLATE2,0.04375,0.703125,0.08125,0.075,0.096875
SU5402.A9.PLATE2,0.05793742757821553,0.7149478563151797,0.08690614136732329,0.06836616454229433,0.07184241019698726
SU5402.B1.PLATE2,0.047674418604651166,0.7523255813953489,0.07790697674418605,0.047674418604651166,0.07441860465116279
SU5402.B10.PLATE2,0.04,0.7018181818181818,0.04363636363636364,0.05818181818181818,0.15636363636363637
SU5402.B11.PLATE2,0.008849557522123894,0.8584070796460177,0.061946902654867256,0.035398230088495575,0.035398230088495575
SU5402.B12.PLATE2,0.03271028037383177,0.7429906542056075,0.07009345794392523,0.04906542056074766,0.10514018691588785
SU5402.B2.PLATE2,0.05006587615283267,0.691699604743083,0.09617918313570488,0.05665349143610013,0.10540184453227931
SU5402.B3.PLATE2,0.01818181818181818,0.703030303030303,0.09090909090909091,0.03636363636363636,0.15151515151515152
SU5402.B4.PLATE2,0.07172995780590717,0.6603375527426161,0.06329113924050633,0.06962025316455696,0.1350210970464135
SU5402.B5.PLATE2,0.035637149028077755,0.7041036717062635,0.11123110151187905,0.04535637149028078,0.10367170626349892
SU5402.B6.PLATE2,0.04448871181938911,0.7788844621513944,0.0750332005312085,0.0650730411686587,0.03652058432934927
SU5402.B7.PLATE2,0.041635687732342004,0.7657992565055762,0.07137546468401487,0.05947955390334572,0.06171003717472119
SU5402.B8.PLATE2,0.02833530106257379,0.7083825265643447,0.06965761511216056,0.07319952774498228,0.1204250295159386
SU5402.B9.PLATE2,0.047398843930635835,0.7260115606936416,0.10057803468208093,0.06705202312138728,0.058959537572254334
SU5402.C1.PLATE2,0.014619883040935672,0.8099415204678363,0.05847953216374269,0.03508771929824561,0.08187134502923976
SU5402.C10.PLATE2,0.04807692307692308,0.7857142857142857,0.057692307692307696,0.07142857142857142,0.03708791208791209
SU5402.C11.PLATE2,0.05272895467160037,0.6947271045328399,0.12395929694727105,0.07955596669750231,0.04902867715078631
SU5402.C12.PLATE2,0.031578947368421054,0.743859649122807,0.09824561403508772,0.03859649122807018,0.08771929824561403
SU5402.C2.PLATE2,0.031088082901554404,0.7642487046632125,0.06476683937823834,0.02849740932642487,0.11139896373056994
SU5402.C3.PLATE2,0.029681978798586573,0.789399293286219,0.0784452296819788,0.03604240282685512,0.06643109540636043
SU5402.C4.PLATE2,0.034227567067530065,0.7428307123034228,0.07493061979648474,0.0666049953746531,0.08140610545790934
SU5402.C5.PLATE2,0.0234192037470726,0.7939110070257611,0.07494145199063232,0.0468384074941452,0.06088992974238876
SU5402.C6.PLATE2,0.03707865168539326,0.797752808988764,0.08876404494382023,0.043820224719101124,0.03258426966292135
SU5402.C7.PLATE2,0.05295315682281059,0.6802443991853361,0.07942973523421588,0.08757637474541752,0.09979633401221996
SU5402.C8.PLATE2,0.04288939051918736,0.6975169300225733,0.08803611738148984,0.05191873589164785,0.11963882618510158
SU5402.C9.PLATE2,0.02237136465324385,0.7874720357941835,0.06935123042505593,0.06711409395973154,0.053691275167785234
SU5402.D1.PLATE2,0.02512562814070352,0.7989949748743719,0.05025125628140704,0.06532663316582915,0.06030150753768844
SU5402.D10.PLATE2,0.08633093525179857,0.7158273381294964,0.11151079136690648,0.06115107913669065,0.025179856115107913
SU5402.D11.PLATE2,0.047619047619047616,0.5873015873015873,0.1111111111111111,0.09523809523809523,0.15873015873015872
SU5402.D12.PLATE2,0.08819875776397515,0.8198757763975155,0.05093167701863354,0.01987577639751553,0.02111801242236025
SU5402.D2.PLATE2,0.027777777777777776,0.8134920634920635,0.07539682539682539,0.03571428571428571,0.047619047619047616
SU5402.D3.PLATE2,0.049079754601226995,0.6993865030674846,0.09815950920245399,0.0736196319018405,0.07975460122699386
SU5402.D4.PLATE2,0.028014616321559074,0.8112058465286236,0.0828258221680877,0.03532277710109622,0.04263093788063337
SU5402.D5.PLATE2,0.016908212560386472,0.7971014492753623,0.06038647342995169,0.04830917874396135,0.07729468599033816
SU5402.D6.PLATE2,0.03067484662576687,0.8067484662576687,0.05828220858895705,0.06748466257668712,0.03680981595092025
SU5402.D7.PLATE2,0.029953917050691243,0.8110599078341014,0.05069124423963134,0.06221198156682028,0.04608294930875576
SU5402.D8.PLATE2,0.020249221183800622,0.7593457943925234,0.05763239875389408,0.056074766355140186,0.10669781931464174
